Date,AAPL,AMZN,CAT,DUK,GOOG,JNJ,JPM,NUE,PG,XOM,^GSPC
2020-03-03,69.84288024902344,95.44950103759766,110.09439849853516,75.39485168457031,66.52334594726562,114.64374542236328,98.80596923828125,37.13601303100586,100.88410186767578,39.123802185058594,3003.3701171875
2020-03-04,73.08248138427734,98.79149627685547,112.76754760742188,80.15779113769531,68.761474609375,121.31490325927734,101.2474136352539,38.30677795410156,106.28816223144531,39.97797393798828,3130.1201171875
2020-03-05,70.71190643310547,96.20149993896484,107.96119689941406,78.95914459228516,65.41494750976562,120.07199096679688,96.28006744384766,36.160396575927734,103.83798217773438,38.21626281738281,3023.93994140625
2020-03-06,69.7728500366211,95.05449676513672,107.46553802490234,78.10751342773438,64.39185333251953,120.08891296386719,91.30430603027344,35.13154220581055,103.86360168457031,36.37064743041992,2972.3701171875
2020-03-09,64.25437927246094,90.03050231933594,92.11709594726562,74.58263397216797,60.283084869384766,115.36247253417969,78.9366683959961,30.794431686401367,99.0827407836914,31.924419403076172,2746.56005859375
2020-03-10,68.882080078125,94.59100341796875,94.25914764404297,74.95325469970703,63.49818801879883,119.75916290283203,85.06978607177734,32.93195343017578,102.91596221923828,33.10652160644531,2882.22998046875
2020-03-11,66.48979187011719,91.04299926757812,89.12531280517578,71.7122573852539,60.275634765625,111.43925476074219,81.06553649902344,31.424152374267578,95.26663970947266,32.015933990478516,2741.3798828125
2020-03-12,59.9235954284668,83.83049774169922,81.66352081298828,63.463829040527344,55.29155731201172,106.0363998413086,74.38326263427734,28.17797088623047,86.94287872314453,28.3552303314209,2480.639892578125
2020-03-13,67.10292053222656,89.25,88.1958999633789,67.63536071777344,60.4898796081543,113.54460144042969,87.78156280517578,31.787803649902344,97.38385009765625,29.072114944458008,2711.02001953125
2020-03-16,58.470340728759766,84.4574966430664,82.68144989013672,60.3884391784668,53.77500915527344,107.49067687988281,74.64514923095703,27.175729751586914,92.62863159179688,26.3037109375,2386.1298828125
2020-03-17,61.04128646850586,90.39199829101562,88.69157409667969,67.81673431396484,55.53406524658203,115.48928833007812,79.20700073242188,27.486156463623047,100.94387817382812,28.073047637939453,2529.18994140625
2020-03-18,59.54700469970703,91.5,88.62080383300781,62.517555236816406,54.3934326171875,114.1111068725586,70.86895751953125,26.031579971313477,100.26942443847656,25.258880615234375,2398.10009765625
2020-03-19,59.09074401855469,94.04650115966797,91.1788558959961,59.18193435668945,55.31040573120117,107.42305755615234,72.06010437011719,27.33538055419922,94.61781311035156,26.257949829101562,2409.389892578125
2020-03-20,55.33933639526367,92.30449676513672,84.5313949584961,53.93796157836914,53.17940139770508,101.369140625,70.53950500488281,27.16686248779297,87.44657135009766,24.969074249267578,2304.919921875
2020-03-23,54.16371154785156,95.1415023803711,81.30062103271484,50.5865478515625,52.40079879760742,93.97086334228516,66.76332092285156,25.20673370361328,83.40845489501953,23.985258102416992,2237.39990234375
2020-03-24,59.597694396972656,97.00499725341797,89.70064544677734,56.38249969482422,56.26110076904297,100.76881408691406,74.70428466796875,28.364221572875977,88.1636734008789,27.028217315673828,2447.330078125
2020-03-25,59.269386291503906,94.29199981689453,92.648193359375,58.91380310058594,54.67561721801758,100.954833984375,77.4920654296875,27.672412872314453,86.15744018554688,28.43912696838379,2475.56005859375
2020-03-26,62.38832092285156,97.77449798583984,97.8085708618164,64.02373504638672,57.61448669433594,107.0172119140625,82.89024353027344,29.747844696044922,91.6724853515625,29.605960845947266,2630.070068359375
2020-03-27,59.8052978515625,95.00499725341797,93.32976531982422,63.23515701293945,55.08326721191406,104.13397979736328,76.98519897460938,29.588197708129883,94.0543441772461,28.1798152923584,2541.469970703125
2020-03-30,61.512020111083984,98.19750213623047,98.87963104248047,65.81377410888672,56.87406539916992,112.46231842041016,78.98734283447266,31.35053825378418,98.17781066894531,28.59928321838379,2626.64990234375
2020-03-31,61.38650131225586,97.48600006103516,102.71229553222656,63.77925491333008,57.66705322265625,110.87276458740234,76.05594635009766,32.33810806274414,93.90924072265625,28.957725524902344,2584.590087890625
2020-04-01,58.15650939941406,95.38500213623047,98.56096649169922,61.16910171508789,54.830841064453125,108.91117858886719,71.26602172851562,32.23036193847656,93.33721923828125,28.622156143188477,2470.5
2020-04-02,59.126956939697266,95.94149780273438,103.33189392089844,62.60430145263672,55.58564758300781,112.5806884765625,73.92706298828125,32.26628112792969,97.66557312011719,30.810951232910156,2526.89990234375
2020-04-03,58.27721405029297,95.32949829101562,101.4996337890625,59.94682312011719,54.44699478149414,113.44313049316406,71.74197387695312,32.005924224853516,98.24610900878906,29.90340232849121,2488.64990234375
